id,title,category,activity_key,lat,lng,duration,format,zone,distance,image,vivanote,shortDescription,includes,requirements,idealFor,effortLevel,weatherNote,clothingNote,importantToKnow,needsPhone,needsPeopleCount,extraAllowed,maxExtraPeople,extraRequiresApproval,extraNote,city,ambiance,environment,durationType,engagement,calma_tipo,participacion_tipo,sacudida_tipo,resolucion
Elcielo Restaurant Bogotá,Cena de alta cocina con menú degustación,gastro,dining,4.65146506,-74.05464756,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Elegimos esta cena por su formato de menú degustación de alta cocina. Representa una experiencia guiada plato a plato.,Cena de alta cocina con menú degustación en experiencia gastronómica guiada.,Cena guiada,Bebidas incluidas,Mayores de 12 años,gastronomía,descubrimiento,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,sacudido,(vide),(vide),emocional,duradero
Con Contraseña,Cena secreta de autor con menú sorpresa,gastro,dining,4.692960509,-74.04507101,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452281/pexels-photo-35452281.jpeg,Incluimos esta cena por su formato de menú sorpresa de autor. Representa la experiencia gastronómica como recorrido guiado.,Cena secreta de autor con menú sorpresa en experiencia gastronómica guiada.,Cena guiada,Menú degustación,Mayores de 12 años,gastronomía,descubrimiento,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,sacudido,(vide),(vide),emocional,duradero
Pueblo Loco Track Paragliding | Cuatrimotos | ATV’s ,Ruta en cuatrimoto por circuito de aventura,aventura,buggy,4.73072537,-73.95476314,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/31234079/pexels-photo-31234079.jpeg,Seleccionamos esta ruta por el recorrido en cuatrimoto sobre circuito natural. Es un plan dinámico en terreno abierto.,Ruta en cuatrimoto por circuito de aventura en terreno natural con conducción guiada.,Uso de cuatrimoto,Recorrido guiado,Mayores de 18 años,Saber conducir,motor,aventura,terreno abierto,alto,La actividad puede ajustarse según condiciones climáticas.,Ropa cómoda,Calzado cerrado,Actividad al aire libre,Seguir indicaciones,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),sensorial,inmediato
Buggy Racing 4x4,Conducción de buggy 4x4 en pista todoterreno,aventura,buggy,4.838556633,-74.13368626,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/31234079/pexels-photo-31234079.jpeg,Incluimos esta experiencia por el recorrido en terreno irregular. Representa la conducción todoterreno en circuito preparado.,Conducción de buggy 4x4 en pista todoterreno para experimentar manejo en terreno irregular.,Uso de buggy,Recorrido en pista,Mayores de 18 años,Buena movilidad,motor,aventura,terreno irregular,alto,La actividad puede ajustarse según condiciones climáticas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones de seguridad,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),sensorial,inmediato
SuperKarts 20,Carrera de karts de alto rendimiento en pista,aventura,karting,4.663962119,-74.13025633,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/14194446/pexels-photo-14194446.jpeg,Incluimos esta pista por el ritmo que propone y el enfoque en la conducción deportiva. Es un plan dinámico donde la técnica y la trazada toman protagonismo.,Carrera de karts en pista diseñada para trabajar control y técnica de conducción deportiva.,Uso de pista | Sesión de conducción,Mayores de 14 años,velocidad | técnica | experiencia dinámica,alto,Actividad sujeta a condiciones operativas y climáticas.,Ropa cómoda | Calzado cerrado,Actividad de conducción | Uso de casco | Llegar con anticipación,TRUE,TRUE,TRUE,1,TRUE,Podemos revisar disponibilidad de cupos adicionales,Bogotá,adrenalina,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
SuperKarts 165,Carrera de karts de alto rendimiento en pista,aventura,karting,4.76189782,-74.04591477,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/14194446/pexels-photo-14194446.jpeg,Nos gusta esta pista por su enfoque en la conducción y el ritmo de carrera. Es un plan centrado en la precisión y el control.,Carrera de karts de alto rendimiento en pista para trabajar control y trazada.,Uso de kart,Sesión en pista,Mayores de 14 años,Buena movilidad,motor,velocidad,técnica,alto,Actividad sujeta a condiciones operativas.,Ropa cómoda,Calzado cerrado,Seguir normas de pista,Puntualidad requerida,Bogotá,adrenalina,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Parapenteando,Vuelo panorámico en parapente sobre paisaje,aventura,paragliding,4.719149574,-73.96792274,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Nos gusta este vuelo por la perspectiva amplia del paisaje. Es un plan que pone el foco en la vista y la sensación de altura.,Vuelo panorámico en parapente con acompañamiento para disfrutar el paisaje desde el aire.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,experiencia aérea,adrenalina,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),sensorial,inmediato
High Wind Parapente - Bogotá Sopó Guatavita Tocancipá,Vuelo tándem en parapente en zona montañosa,aventura,paragliding,4.923172344,-73.9047819,60,solo,Cundi Oriente,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Valoramos este vuelo por la ubicación en zona montañosa. Representa la experiencia aérea en paisaje andino.,Vuelo tándem en parapente en zona montañosa con vista panorámica de entorno andino.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,altura,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),sensorial,inmediato
Parapente Bogotá EcoadventourX,Vuelo tándem en parapente sobre paisaje andino,aventura,paragliding,4.934841161,-73.90184115,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Elegimos este vuelo por el entorno andino y la vista amplia. Representa el parapente en paisaje de montaña.,Vuelo tándem en parapente sobre paisaje andino con acompañamiento guiado.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,naturaleza,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),sensorial,inmediato
Ice Bath Bogota - Bajo Cero Wellness,Inmersión guiada en baño de hielo controlado,bienestar,ice_bath,4.701016898,-74.04398273,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4592996/pexels-photo-4592996.jpeg,Seleccionamos esta inmersión por el uso controlado del frío como estímulo corporal. Representa una práctica de bienestar desde la exposición térmica.,Inmersión guiada en baño de hielo controlado para activación corporal.,Sesión guiada,Espacio de contraste frío,Mayores de 18 años,recuperación,reto,bienestar,medio,Actividad en entorno interior.,Ropa cómoda,Hidratación previa,Seguir indicaciones,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Cryo4life,Sesión de crioterapia corporal localizada,bienestar,ice_bath,4.703451998,-74.02904091,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4592996/pexels-photo-4592996.jpeg,Seleccionamos esta crioterapia por su aplicación localizada con tecnología. Es una experiencia que trabaja el cuerpo desde el frío controlado.,Sesión de crioterapia corporal localizada para recuperación y activación.,Sesión de crioterapia,Espacio especializado,Mayores de 18 años,recuperación,bienestar,tecnología,medio,Actividad en entorno interior.,Ropa cómoda,Seguir indicaciones,TRUE,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Cryo Studio Bogotá,Crioterapia corporal en cámara especializada,bienestar,ice_bath,4.712020766,-74.03204541,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/4592996/pexels-photo-4592996.jpeg,Incluimos esta sesión por el uso de cámara especializada para crioterapia. Representa una práctica corporal basada en estímulos de baja temperatura.,Crioterapia corporal en cámara especializada para estimulación térmica controlada.,Sesión de crioterapia,Uso de cámara,Mayores de 18 años,recuperación,bienestar,tecnología,medio,Actividad en entorno interior.,Ropa cómoda,Seguir indicaciones,TRUE,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Nordico,Sesión de contraste frío-calor estilo nórdico,bienestar,spa,4.672038301,-74.05451636,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/23916836/pexels-photo-23916836.png,Incluimos esta experiencia por el contraste entre frío y calor como eje principal. Representa una práctica corporal basada en estímulos térmicos.,Sesión de contraste frío-calor inspirada en rituales nórdicos para activación corporal.,Sesión guiada,Espacio de contraste térmico,Mayores de 16 años,recuperación,bienestar,experiencia sensorial,medio,Actividad en entorno interior.,Ropa cómoda,Hidratación previa,Seguir indicaciones,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Gravedad Cero Centro de Flotación,Sesión de flotación en tanque de aislamiento,bienestar,spa,4.718424398,-74.04636756,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/23916836/pexels-photo-23916836.png,Valoramos esta flotación por el aislamiento sensorial que propone. Representa una experiencia donde el entorno reduce estímulos externos.,Sesión de flotación en tanque de aislamiento para favorecer relajación profunda.,Sesión de flotación,Espacio especializado,Mayores de 16 años,descanso,bienestar,desconexión,suave,Actividad en entorno interior.,Ropa cómoda,Ducharse previamente,Seguir indicaciones,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Makuira Beer Spa,Ritual de cerveza + masaje de relajación,bienestar,spa,4.722498506,-74.04215366,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/23916836/pexels-photo-23916836.png,Seleccionamos este ritual por integrar ingredientes asociados a la cerveza dentro del spa. Es una propuesta distinta dentro del cuidado corporal.,Ritual de cerveza combinado con masaje de relajación en entorno de spa temático.,Ritual de cerveza,Sesión de masaje,Mayores de 18 años,relajación,experiencia,bienestar,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Zen Float Studio - Centro de Flotación,Sesión de flotación profunda en tanque sensorial,bienestar,spa,4.888510042,-74.03446571,60,duo,Cundi Norte,Cercana,https://images.pexels.com/photos/23916836/pexels-photo-23916836.png,Seleccionamos esta flotación por la experiencia de ingravidez en tanque sensorial. Es un plan orientado a la desconexión de estímulos externos.,Sesión de flotación profunda en tanque sensorial para promover desconexión y descanso mental.,Sesión de flotación,Uso de tanque sensorial,Mayores de 16 años,descanso,bienestar,desconexión,suave,Actividad en entorno interior.,Ropa cómoda,Ducharse previamente,Seguir indicaciones,TRUE,TRUE,Bogotá,relax,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Salvaje Bogotá,Cena de cocina fusión asiática en ambiente moderno,gastro,dining,4.665791127,-74.05061925,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/10557030/pexels-photo-10557030.jpeg,Elegimos esta cena por su fusión asiática en un ambiente contemporáneo. Representa una cocina que mezcla tradición y modernidad.,Cena de cocina fusión asiática en ambiente moderno y social.,Cena,Espacio restaurante,Mayores de 12 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,sacudido,(vide),(vide),sensorial,inmediato
Sombras | Experiencia Degustación Multisensorial,Menú degustación multisensorial en sala,gastro,dining,4.696795158,-74.03097342,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452281/pexels-photo-35452281.jpeg,Elegimos este menú por su enfoque multisensorial en sala. Es un plan donde distintos estímulos acompañan la comida.,Menú degustación multisensorial en sala con experiencia gastronómica guiada.,Menú degustación,Bebida incluida,Mayores de 12 años,gastronomía,experiencia,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,romántico,indoor,media,sacudido,(vide),(vide),sensorial,duradero
Frenesssi | Experiencia Degustación Multisensorial,Menú degustación multisensorial guiado,gastro,dining,4.698481349,-74.05467888,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452281/pexels-photo-35452281.jpeg,Incluimos este menú por su formato de degustación multisensorial guiada. Representa la comida como experiencia escénica.,Menú degustación multisensorial guiado con enfoque en experiencia gastronómica.,Menú degustación,Bebida incluida,Mayores de 12 años,gastronomía,experiencia,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Puntualidad requerida,TRUE,TRUE,Bogotá,romántico,indoor,media,sacudido,(vide),(vide),sensorial,duradero
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Jury Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
